"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"FF","2017-09-06","98.0","-2.5664","5.6874","Kris Bryant",592178,543339,"strikeout","swinging_strike",,,,,"12","Kris Bryant strikes out swinging.  ","R","R","R","PIT","CHC","S",2,"null",1,2,2017,"-0.6558","1.5908","0.9944","3.8256","null","null","null",0,9,"Top","null","null",,,455755,,"170907_015130","10.9421","-141.9149","-3.0432","-11.2195","32.7124","-10.6195","3.3140","1.4750","null","null","null","96.6940","2641","5.8230",492179,543339,455755,591741,446481,501896,474568,516782,457705,656669,"54.6786","null","null","0.00",1,0,0,"null",61,"4","4-Seam Fastball",0,0,0,0,0,0,0,0
"SL","2017-09-06","89.0","-2.8084","5.5835","Kris Bryant",592178,543339,"null","foul",,,,,"6","null","R","R","R","PIT","CHC","S","null","null",1,1,2017,"-0.3909","0.4343","0.3219","2.3316","null","null","null",0,9,"Top","null","null",,,455755,,"170907_015058","8.3829","-129.1739","-2.8613","-5.8427","23.1117","-27.0442","3.3140","1.4750","null","null","null","88.5470","2631","5.8340",492179,543339,455755,591741,446481,501896,474568,516782,457705,656669,"54.6678","null","null","null","null","null","null","null",61,"3","Slider",0,0,0,0,0,0,0,0
"FF","2017-09-06","95.8","-2.7188","5.6404","Kris Bryant",592178,543339,"null","foul",,,,,"2","null","R","R","R","PIT","CHC","S","null","null",1,0,2017,"-0.9104","1.5435","0.0001","2.9828","null","null","null",0,9,"Top","null","null",,,455755,,"170907_015023","9.1281","-138.8420","-4.7839","-13.6718","30.1382","-11.5375","3.3140","1.4750","null","null","null","95.1800","2426","6.0800",492179,543339,455755,591741,446481,501896,474568,516782,457705,656669,"54.4216","null","null","null","null","null","null","null",61,"2","4-Seam Fastball",0,0,0,0,0,0,0,0
"SL","2017-09-06","88.6","-2.8199","5.5096","Kris Bryant",592178,543339,"null","ball",,,,,"12","null","R","R","R","PIT","CHC","B","null","null",0,0,2017,"-0.2176","0.9509","1.2781","3.0508","null","null","null",0,9,"Top","null","null",,,455755,,"170907_015003","10.3454","-128.4678","-1.8843","-4.3561","24.4160","-21.5884","3.4859","1.7631","null","null","null","88.0300","2584","5.9390",492179,543339,455755,591741,446481,501896,474568,516782,457705,656669,"54.5628","null","null","null","null","null","null","null",61,"1","Slider",0,0,0,0,0,0,0,0
"CH","2017-09-06","87.3","-2.1945","5.2536","Kris Bryant",592178,543037,"field_out","hit_into_play",,,,,"1","Kris Bryant pops out to first baseman Jose Osuna in foul territory.  ","R","R","R","PIT","CHC","X",3,"popup",3,2,2017,"-1.2299","0.5674","-0.5561","3.1301","null","null","null",2,6,"Top","156.90","192.33",,,455755,,"170907_004523","6.5729","-127.0078","-0.1947","-14.8588","23.6959","-26.0207","3.3141","1.4751","null","80.0","69.0000","88.4990","1311","6.8460",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"53.6556","0.000","0.000","0.00",1,0,0,3,41,"6","Changeup",0,0,0,0,0,0,0,0
"FT","2017-09-06","96.6","-2.3382","5.4347","Kris Bryant",592178,543037,"null","foul",,,,,"13","null","R","R","R","PIT","CHC","S","null","null",3,1,2017,"-1.5098","0.9380","-0.8455","2.3049","null","null","null",2,6,"Top","null","null",,,455755,,"170907_004454","7.3240","-140.2293","-4.8557","-21.4161","30.5522","-19.0197","3.3141","1.4751","null","null","null","96.2430","2180","6.1320",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.3693","null","null","null","null","null","null","null",41,"5","2-Seam Fastball",0,0,0,0,0,0,0,0
"KC","2017-09-06","80.6","-2.4574","5.3697","Kris Bryant",592178,543037,"null","ball",,,,,"11","null","R","R","R","PIT","CHC","B","null","null",2,1,2017,"0.7010","-0.5402","-1.2291","4.0678","null","null","null",2,6,"Top","null","null",,,455755,,"170907_004436","1.4154","-116.9221","4.7550","6.0238","22.7348","-38.2017","3.4140","1.6912","null","null","null","79.5900","2595","5.8270",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.6741","null","null","null","null","null","null","null",41,"4","Knuckle Curve",0,0,0,0,0,0,0,0
"SL","2017-09-06","88.7","-2.4956","5.3581","Kris Bryant",592178,543037,"null","swinging_strike",,,,,"14","null","R","R","R","PIT","CHC","S","null","null",2,0,2017,"0.0664","0.2861","1.0274","1.1649","null","null","null",2,6,"Top","null","null",,,455755,,"170907_004410","8.4004","-128.7918","-4.7858","-0.8256","23.9034","-28.3362","3.3141","1.4751","null","null","null","88.3060","2477","5.9220",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.5790","null","null","null","null","null","null","null",41,"3","Slider",0,0,0,0,0,0,0,0
"FT","2017-09-06","97.0","-2.2760","5.5129","Kris Bryant",592178,543037,"null","ball",,,,,"14","null","R","R","R","PIT","CHC","B","null","null",1,0,2017,"-1.3767","1.2903","0.8089","1.3821","null","null","null",2,6,"Top","null","null",,,455755,,"170907_004350","11.3139","-140.3827","-8.3581","-20.7061","30.8433","-13.4705","3.4140","1.6912","null","null","null","96.6470","2195","6.3170",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.1842","null","null","null","null","null","null","null",41,"2","2-Seam Fastball",0,0,0,0,0,0,0,0
"FT","2017-09-06","96.8","-2.3945","5.3677","Kris Bryant",592178,543037,"null","ball",,,,,"13","null","R","R","R","PIT","CHC","B","null","null",0,0,2017,"-1.5298","1.0291","-1.1902","1.6233","null","null","null",2,6,"Top","null","null",,,455755,,"170907_004335","6.6311","-140.4598","-6.7173","-21.6439","31.4349","-17.3285","3.4620","1.7392","null","null","null","96.4260","2155","6.2000",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.3012","null","null","null","null","null","null","null",41,"1","2-Seam Fastball",0,0,0,0,0,0,0,0
"FT","2017-09-06","95.5","-2.2283","5.4393","Kris Bryant",592178,543037,"field_out","hit_into_play",,,,,"5","Kris Bryant grounds out, second baseman Sean Rodriguez to first baseman Jose Osuna.  ","R","R","R","PIT","CHC","X",4,"ground_ball",1,0,2017,"-1.3307","1.1035","-0.1779","2.3062","null","null","null",2,3,"Top","147.21","142.03",,,455755,,"170906_235238","8.4193","-138.6456","-5.1564","-19.1102","28.0032","-16.8793","3.2136","1.3744","86","82.0","4.9910","96.1280","2058","6.5570",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"53.9441","0.338","0.331","0.00",1,0,0,2,19,"2","2-Seam Fastball",0,0,0,0,0,0,0,0
"SL","2017-09-06","90.0","-2.5433","5.3258","Kris Bryant",592178,543037,"null","ball",,,,,"3","null","R","R","R","PIT","CHC","B","null","null",0,0,2017,"0.1815","0.4371","0.7936","3.0504","null","null","null",2,3,"Top","null","null",,,455755,,"170906_235219","7.8187","-130.7670","-0.6458","0.6371","23.8479","-27.2988","3.2714","1.5121","null","null","null","89.5610","2396","5.7960",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.7048","null","null","null","null","null","null","null",19,"1","Slider",0,0,0,0,0,0,0,0
"FT","2017-09-06","97.0","-2.2906","5.4510","Kris Bryant",592178,543037,"walk","ball",,,,,"13","Kris Bryant walks.   Tommy La Stella to 2nd.  ","R","R","R","PIT","CHC","B","null","null",3,2,2017,"-1.0867","1.1609","-0.0713","1.5245","null","null","600303.00",1,1,"Top","null","null",,,455755,,"170906_231225","8.3494","-140.7440","-7.5656","-16.2000","29.5714","-15.3579","3.3419","1.6911","null","null","null","96.8670","2151","6.2020",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.2993","null","null","0.70",1,0,0,"null",3,"6","2-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2017-09-06","96.8","-2.1446","5.5818","Kris Bryant",592178,543037,"null","foul",,,,,"6","null","R","R","R","PIT","CHC","S","null","null",3,1,2017,"-0.9415","1.6550","0.6598","2.1729","null","null","600303.00",1,1,"Top","null","null",,,455755,,"170906_231141","9.6091","-140.3416","-7.2927","-14.5794","30.1440","-8.8085","3.3140","1.4750","315","94.0","26.9426","96.8710","2177","6.4130",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.0882","null","null","null","null","null","null","null",3,"5","4-Seam Fastball",0,0,0,0,0,0,0,0
"FT","2017-09-06","96.8","-2.1784","5.4831","Kris Bryant",592178,543037,"null","ball",,,,,"14","null","R","R","R","PIT","CHC","B","null","null",2,1,2017,"-1.3258","1.2695","1.5371","1.5864","null","null","600303.00",1,1,"Top","null","null",,,455755,,"170906_231111","12.8453","-140.0385","-7.6608","-20.2162","29.5180","-13.9962","3.4379","1.6671","null","null","null","96.5520","2263","6.3160",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.1849","null","null","null","null","null","null","null",3,"4","2-Seam Fastball",0,0,0,0,0,0,0,0
"SL","2017-09-06","90.2","-2.4956","5.4240","Kris Bryant",592178,543037,"null","ball",,,,,"14","null","R","R","R","PIT","CHC","B","null","null",1,1,2017,"0.0894","0.6149","1.2789","1.4382","null","null","600303.00",1,1,"Top","null","null",,,455755,,"170906_231041","9.1139","-130.8689","-5.2476","-0.6112","23.4824","-24.3859","3.3899","1.7151","null","null","null","89.9450","2356","5.9590",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.5424","null","null","null","null","null","null","null",3,"3","Slider",0,0,0,0,0,0,0,0
"CH","2017-09-06","89.6","-2.4102","5.2394","Kris Bryant",592178,543037,"null","ball",,,,,"14","null","R","R","R","PIT","CHC","B","null","null",0,1,2017,"-1.3662","0.6174","0.0086","1.2566","null","null","600303.00",1,1,"Top","null","null",,,455755,,"170906_231020","8.8324","-130.0123","-5.1458","-17.3155","25.4824","-24.3223","3.4139","1.6671","null","null","null","89.7380","1533","6.3800",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.1210","null","null","null","null","null","null","null",3,"2","Changeup",0,0,0,0,0,0,0,0
"FT","2017-09-06","95.6","-2.2973","5.5861","Kris Bryant",592178,543037,"null","called_strike",,,,,"5","null","R","R","R","PIT","CHC","S","null","null",0,0,2017,"-1.2365","1.1712","0.0653","2.8928","null","null","600303.00",1,1,"Top","null","null",,,455755,,"170906_231000","8.8479","-138.5488","-3.9998","-17.6385","29.9402","-16.6415","3.4240","1.7391","null","null","null","94.7160","2256","5.9200",492179,543037,455755,591741,446481,501896,474568,516782,457705,656669,"54.5812","null","null","null","null","null","null","null",3,"1","2-Seam Fastball",0,0,0,0,0,0,0,0
"CH","2017-09-05","76.0","2.6947","5.6175","Kris Bryant",592178,453281,"field_out","hit_into_play",,,,,"14","Kris Bryant pops out to second baseman Max Moroff.  ","R","R","L","PIT","CHC","X",4,"popup",2,2,2017,"0.5139","0.2203","1.5018","2.1827","null","null","null",0,7,"Top","133.22","118.42",,,553869,,"170906_005650","-3.4368","-110.5746","-0.5420","4.8516","19.4229","-30.4595","3.3142","1.4752","195","66.5","46.8290","76.3860","1314","6.5390",492164,453281,553869,605137,621559,501896,474568,516782,457705,656669,"53.9627","0.211","0.208","0.00",1,0,0,3,52,"5","Changeup",2,3,3,2,3,2,3,2
"SL","2017-09-05","85.4","2.4984","5.7306","Kris Bryant",592178,453281,"null","foul",,,,,"4","null","R","R","L","PIT","CHC","S","null","null",2,1,2017,"-0.6595","0.7432","-0.4864","2.1162","null","null","null",0,7,"Top","null","null",,,553869,,"170906_005615","-5.6994","-124.2512","-3.7825","-5.8976","20.8595","-24.0052","3.3142","1.4752","138","64.8","21.0127","85.6700","2120","6.1080",492164,453281,553869,605137,621559,501896,474568,516782,457705,656669,"54.3930","null","null","null","null","null","null","null",52,"4","Slider",2,3,3,2,3,2,3,2
"FC","2017-09-05","87.6","2.4853","5.8666","Kris Bryant",592178,453281,"null","ball",,,,,"12","null","R","R","L","PIT","CHC","B","null","null",1,1,2017,"0.2235","1.6072","0.2095","4.6890","null","null","null",0,7,"Top","null","null",,,553869,,"170906_005555","-5.9267","-127.1370","0.0124","3.5997","25.3556","-15.0055","3.4616","1.6846","null","null","null","87.3680","1893","6.2170",492164,453281,553869,605137,621559,501896,474568,516782,457705,656669,"54.2839","null","null","null","null","null","null","null",52,"3","Cutter",2,3,3,2,3,2,3,2
"CH","2017-09-05","78.7","2.5344","5.8684","Kris Bryant",592178,453281,"null","foul",,,,,"6","null","R","R","L","PIT","CHC","S","null","null",1,0,2017,"0.5884","0.9957","0.3737","2.1519","null","null","null",0,7,"Top","null","null",,,553869,,"170906_005524","-5.8063","-114.2546","-3.0778","6.2739","21.1467","-23.0085","3.3142","1.4752","150","76.6","15.4661","78.9770","1324","6.6150",492164,453281,553869,605137,621559,501896,474568,516782,457705,656669,"53.8859","null","null","null","null","null","null","null",52,"2","Changeup",2,3,3,2,3,2,3,2
"SL","2017-09-05","83.7","2.6433","5.8074","Kris Bryant",592178,453281,"null","ball",,,,,"3","null","R","R","L","PIT","CHC","B","null","null",0,0,2017,"-0.5173","0.9246","0.5392","3.5499","null","null","null",0,7,"Top","null","null",,,553869,,"170906_005504","-3.8413","-121.8638","-0.7047","-4.5488","19.9755","-22.9905","3.4616","1.7475","null","null","null","84.0820","2092","6.1360",492164,453281,553869,605137,621559,501896,474568,516782,457705,656669,"54.3654","null","null","null","null","null","null","null",52,"1","Slider",2,3,3,2,3,2,3,2
"FF","2017-09-05","91.2","2.9682","5.3537","Kris Bryant",592178,643230,"double","hit_into_play_no_out",,,,,"6","Kris Bryant doubles (32) on a sharp line drive to center fielder Andrew McCutchen.  ","R","R","L","PIT","CHC","X","null","line_drive",1,0,2017,"0.8599","0.6795","0.4528","2.6114","null","null","null",2,4,"Top","101.25","39.15",,,553869,,"170906_001203","-8.2791","-132.6128","-2.5611","11.9971","25.4899","-23.6271","3.3142","1.4752","381","105.5","20.6660","92.4750","2081","6.8600",492164,643230,553869,605137,621559,501896,474568,516782,457705,656669,"53.6411","0.922","1.562","1.25",1,1,1,6,32,"2","4-Seam Fastball",2,3,3,2,3,2,3,2
"FF","2017-09-05","91.5","2.9088","5.3425","Kris Bryant",592178,643230,"null","ball",,,,,"14","null","R","R","L","PIT","CHC","B","null","null",0,0,2017,"0.8486","0.7482","1.0188","2.5527","null","null","null",2,4,"Top","null","null",,,553869,,"170906_001140","-6.6261","-132.8885","-2.8057","11.5316","27.1981","-22.8214","3.4511","1.7265","null","null","null","92.0150","2016","6.5970",492164,643230,553869,605137,621559,501896,474568,516782,457705,656669,"53.9042","null","null","null","null","null","null","null",32,"1","4-Seam Fastball",2,3,3,2,3,2,3,2
"SL","2017-09-05","85.1","2.5827","5.5797","Kris Bryant",592178,643230,"single","hit_into_play_no_out",,,,,"4","Kris Bryant singles on a line drive to center fielder Andrew McCutchen.   Albert Almora Jr.   to 2nd.  ","R","R","L","PIT","CHC","X","null","line_drive",2,2,2017,"-0.7162","0.1971","-0.4233","2.6757","null","null","546991.00",0,3,"Top","128.39","104.76",,,553869,,"170905_234848","-5.6404","-123.8604","-0.9912","-6.5218","21.3230","-30.1185","3.3142","1.4752","226","76.2","24.8480","85.9680","2246","6.5250",492164,643230,553869,605137,621559,501896,474568,516782,457705,656669,"53.9764","0.568","0.540","0.90",1,1,0,4,20,"5","Slider",2,1,1,2,1,2,1,2
"CH","2017-09-05","86.8","2.6198","5.4867","Kris Bryant",592178,643230,"null","called_strike",,,,,"9","null","R","R","L","PIT","CHC","S","null","null",2,1,2017,"1.0996","0.8523","0.4778","1.9279","null","null","546991.00",0,3,"Top","null","null",,,553869,,"170905_234816","-7.5017","-126.1884","-4.1860","13.4843","23.7952","-22.1980","3.4501","1.6417","null","null","null","88.0720","1958","6.9680",492164,643230,553869,605137,621559,501896,474568,516782,457705,656669,"53.5330","null","null","null","null","null","null","null",20,"4","Changeup",2,1,1,2,1,2,1,2
"CH","2017-09-05","86.4","2.5662","5.4199","Kris Bryant",592178,643230,"null","ball",,,,,"9","null","R","R","L","PIT","CHC","B","null","null",1,1,2017,"1.0361","0.5855","0.4706","1.5709","null","null","546991.00",0,3,"Top","null","null",,,553869,,"170905_234755","-7.2065","-125.6264","-4.2484","12.5879","23.3273","-25.1985","3.4401","1.6837","null","null","null","87.5910","2100","6.8910",492164,643230,553869,605137,621559,501896,474568,516782,457705,656669,"53.6099","null","null","null","null","null","null","null",20,"3","Changeup",2,1,1,2,1,2,1,2
"FT","2017-09-05","93.0","3.0379","5.3248","Kris Bryant",592178,643230,"null","ball",,,,,"12","null","R","R","L","PIT","CHC","B","null","null",0,1,2017,"0.9956","0.6435","1.1887","3.1247","null","null","546991.00",0,3,"Top","null","null",,,553869,,"170905_234734","-6.9426","-135.1507","-1.3287","13.7274","26.3832","-24.1013","3.4406","1.6532","null","null","null","93.6880","1962","6.5290",492164,643230,553869,605137,621559,501896,474568,516782,457705,656669,"53.9726","null","null","null","null","null","null","null",20,"2","2-Seam Fastball",2,1,1,2,1,2,1,2
"SL","2017-09-05","84.5","2.4063","5.6779","Kris Bryant",592178,643230,"null","called_strike",,,,,"7","null","R","R","L","PIT","CHC","S","null","null",0,0,2017,"-0.5814","0.2016","-0.5018","2.1498","null","null","546991.00",0,3,"Top","null","null",,,553869,,"170905_234711","-5.6415","-123.0689","-2.3869","-5.0629","20.4529","-29.8716","3.4716","1.6846","null","null","null","85.3900","2213","6.4520",492164,643230,553869,605137,621559,501896,474568,516782,457705,656669,"54.0490","null","null","null","null","null","null","null",20,"1","Slider",2,1,1,2,1,2,1,2
"FF","2017-09-05","92.5","2.9319","5.3685","Kris Bryant",592178,643230,"force_out","hit_into_play",,,,,"9","Kris Bryant grounds into a force out, fielded by second baseman Max Moroff.   Jon Jay to 3rd.    Albert Almora Jr.   out at 2nd.    Kris Bryant to 1st.  ","R","R","L","PIT","CHC","X",4,"ground_ball",0,0,2017,"0.9464","0.8572","0.7378","1.9141","null","445055.00","546991.00",0,1,"Top","120.82","146.19",,,553869,,"170905_230951","-7.6914","-134.2457","-4.8503","13.2335","30.0663","-20.8694","3.3142","1.4752","9","61.0","-11.7290","92.6530","1968","6.5990",492164,643230,553869,605137,621559,501896,474568,516782,457705,656669,"53.9021","0.077","0.077","0.00",1,0,0,2,3,"1","4-Seam Fastball",0,0,0,0,0,0,0,0
"SI","2017-09-04","92.1","-1.7145","5.7708","Kris Bryant",592178,519263,"field_out","hit_into_play",,,,,"4","Kris Bryant lines out sharply to left fielder Starling Marte.  ","R","R","R","PIT","CHC","X",7,"line_drive",3,1,2017,"-1.3387","1.1183","-0.5034","2.2094","null","445055.00","656941.00",1,8,"Top","68.64","90.38",,,553869,,"170904_223522","5.8061","-133.7348","-5.5135","-16.9299","26.7781","-18.1302","3.3088","1.4698","290","105.0","17.3860","91.1410","2095","5.6630",492149,519263,553869,605137,621559,501896,446481,516782,457705,656669,"54.8383","0.627","0.732","0.00",1,0,0,5,62,"5","Sinker",5,0,0,5,0,5,0,5
"SI","2017-09-04","92.4","-1.6462","5.7855","Kris Bryant",592178,519263,"null","ball",,,,,"14","null","R","R","R","PIT","CHC","B","null","null",2,1,2017,"-1.4254","1.3957","0.2150","1.0886","null","445055.00","656941.00",1,8,"Top","null","null",,,553869,,"170904_223453","7.6688","-133.8402","-8.9976","-18.4679","26.9172","-14.0146","3.5971","1.7309","null","null","null","91.5260","2170","5.8600",492149,519263,553869,605137,621559,501896,446481,516782,457705,656669,"54.6409","null","null","null","null","null","null","null",62,"4","Sinker",5,0,0,5,0,5,0,5
"SI","2017-09-04","92.2","-1.5995","5.8024","Kris Bryant",592178,519263,"null","blocked_ball",,,,,"13","null","R","R","R","PIT","CHC","B","null","null",1,1,2017,"-1.0910","1.1776","-0.6301","0.2025","null","445055.00","656941.00",1,8,"Top","null","null",,,553869,,"170904_223418","4.6495","-133.5933","-10.7024","-13.6681","24.6962","-16.5928","3.5971","1.7309","null","null","null","91.0060","2180","5.4840",492149,519263,553869,605137,621559,501896,446481,516782,457705,656669,"55.0170","null","null","null","null","null","null","null",62,"3","Sinker",5,0,0,5,0,5,0,5
"CH","2017-09-04","81.9","-1.8003","5.7071","Kris Bryant",592178,519263,"null","foul",,,,,"4","null","R","R","R","PIT","CHC","S","null","null",1,0,2017,"-1.2007","0.2026","-0.7695","2.4403","null","445055.00","656941.00",1,8,"Top","null","null",,,553869,,"170904_223348","4.4509","-118.9931","-1.2067","-11.8539","21.4870","-30.3435","3.3088","1.4698","null","null","null","80.5390","1673","5.3070",492149,519263,553869,605137,621559,501896,446481,516782,457705,656669,"55.1941","null","null","null","null","null","null","null",62,"2","Changeup",5,0,0,5,0,5,0,5
"CU","2017-09-04","76.8","-1.6733","5.8555","Kris Bryant",592178,519263,"null","ball",,,,,"13","null","R","R","R","PIT","CHC","B","null","null",0,0,2017,"1.0825","-1.0065","-0.1176","1.1937","null","445055.00","656941.00",1,8,"Top","null","null",,,553869,,"170904_223315","1.3972","-111.5735","-1.0781","8.3705","21.4340","-40.2928","3.5971","1.8021","null","null","null","74.9510","2455","5.1690",492149,519263,553869,605137,621559,501896,446481,516782,457705,656669,"55.3318","null","null","null","null","null","null","null",62,"1","Curveball",5,0,0,5,0,5,0,5
"FF","2017-09-04","96.4","-2.0159","6.2290","Kris Bryant",592178,641771,"field_out","hit_into_play",,,,,"1","Kris Bryant flies out to right fielder Jordan Luplow.  ","R","R","R","PIT","CHC","X",9,"fly_ball",0,0,2017,"-0.9598","1.4014","-0.6581","2.8261","null","null","null",1,6,"Top","167.90","127.73",,,553869,,"170904_215441","5.7333","-139.9766","-6.6170","-13.7943","28.6425","-12.5952","3.3088","1.4698","200","77.7","59.0200","96.3460","2195","6.1640",492149,641771,553869,605137,621559,501896,446481,516782,457705,656669,"54.3375","0.020","0.012","0.00",1,0,0,3,44,"1","4-Seam Fastball",4,0,0,4,0,4,0,4
"FF","2017-09-04","96.6","-2.4728","5.9915","Kris Bryant",592178,641771,"double","hit_into_play_no_out",,,,,"2","Kris Bryant doubles (31) on a fly ball to right fielder Jordan Luplow.  ","R","R","R","PIT","CHC","X","null","fly_ball",0,1,2017,"-0.9789","1.1536","-0.1236","3.1530","null","null","null",2,3,"Top","197.69","125.92",,,553869,,"170904_205526","8.4302","-140.2696","-4.6364","-14.6425","27.3807","-16.1438","3.3090","1.4700","242","80.7","51.2560","96.8280","2230","6.2280",492149,641771,553869,605137,621559,501896,446481,516782,457705,656669,"54.2734","0.025","0.027","1.25",1,1,1,3,22,"2","4-Seam Fastball",2,0,0,2,0,2,0,2
"SL","2017-09-04","86.8","-2.5453","5.8537","Kris Bryant",592178,641771,"null","called_strike",,,,,"11","null","R","R","R","PIT","CHC","S","null","null",0,0,2017,"0.0000","0.1411","-0.8375","3.0419","null","null","null",2,3,"Top","null","null",,,553869,,"170904_205503","4.0434","-126.1360","-0.8403","-0.7853","24.4972","-30.7591","3.6310","1.8023","null","null","null","86.1010","null","5.8090",492149,641771,553869,605137,621559,501896,446481,516782,457705,656669,"54.6926","null","null","null","null","null","null","null",22,"1","Slider",2,0,0,2,0,2,0,2
"FF","2017-09-04","96.6","-2.4035","6.2535","Kris Bryant",592178,641771,"double","hit_into_play_no_out",,,,,"14","Kris Bryant doubles (30) on a line drive to right fielder Jordan Luplow.  ","R","R","R","PIT","CHC","X","null","line_drive",1,1,2017,"-0.9815","1.2975","0.8597","1.8638","null","null","null",2,1,"Top","184.88","125.14",,,553869,,"170904_201023","10.9256","-140.0578","-9.1472","-15.1726","25.6689","-13.2553","3.3092","1.4702","225","91.4","12.5200","97.3770","2324","6.5080",492149,641771,553869,605137,621559,501896,446481,516782,457705,656669,"53.9937","0.938","0.891","1.25",1,1,1,4,3,"3","4-Seam Fastball",0,0,0,0,0,0,0,0
"SL","2017-09-04","87.1","-2.6110","6.0000","Kris Bryant",592178,641771,"null","ball",,,,,"13","null","R","R","R","PIT","CHC","B","null","null",0,1,2017,"0.0593","0.0361","-1.2428","2.4267","null","null","null",2,1,"Top","null","null",,,553869,,"170904_201006","3.1311","-126.7599","-2.5589","0.0830","22.2046","-31.5550","3.5974","1.8025","null","null","null","86.6610","2798","5.6810",492149,641771,553869,605137,621559,501896,446481,516782,457705,656669,"54.8207","null","null","null","null","null","null","null",3,"2","Slider",0,0,0,0,0,0,0,0
"SI","2017-09-04","96.7","-2.4896","6.2216","Kris Bryant",592178,641771,"null","foul",,,,,"3","null","R","R","R","PIT","CHC","S","null","null",0,0,2017,"-1.2732","1.2357","0.2956","3.1037","null","null","null",2,1,"Top","null","null",,,553869,,"170904_200951","10.2475","-140.2899","-5.5367","-18.9647","29.1007","-14.8856","3.3092","1.4702","201","74.8","56.5028","96.6230","2238","6.2220",492149,641771,553869,605137,621559,501896,446481,516782,457705,656669,"54.2798","null","null","null","null","null","null","null",3,"1","Sinker",0,0,0,0,0,0,0,0
"FF","2017-09-03","97.5","-2.5091","5.4241","Kris Bryant",592178,542432,"strikeout","called_strike",,,,,"7","Kris Bryant called out on strikes.  ","R","R","R","CHC","ATL","S",2,"null",1,2,2017,"-1.1354","1.7184","-0.4363","2.0476","null","null","null",2,8,"Bot","null","null",,,571679,,"170903_204215","8.0487","-141.2383","-7.3137","-16.8652","33.0879","-8.0289","3.3868","1.6916","null","null","null","96.4520","2391","5.9940",492134,542432,571679,518692,645277,547004,621020,572669,542255,455976,"54.5104","null","null","0.00",1,0,0,"null",62,"5","4-Seam Fastball",1,3,1,3,3,1,1,3
"FF","2017-09-03","96.8","-2.4694","5.3696","Kris Bryant",592178,542432,"null","foul",,,,,"12","null","R","R","R","CHC","ATL","S","null","null",1,2,2017,"-1.2861","1.5441","0.9631","3.2698","null","null","null",2,8,"Bot","null","null",,,571679,,"170903_204150","11.9075","-140.1162","-3.4163","-19.4554","32.3264","-11.5628","3.2416","1.4037","235","83.5","54.4306","95.7170","2328","5.9940",492134,542432,571679,518692,645277,547004,621020,572669,542255,455976,"54.5097","null","null","null","null","null","null","null",62,"4","4-Seam Fastball",1,3,1,3,3,1,1,3
"SL","2017-09-03","88.6","-2.6096","5.5364","Kris Bryant",592178,542432,"null","foul",,,,,"11","null","R","R","R","CHC","ATL","S","null","null",1,1,2017,"-0.0273","0.6618","-1.4381","3.0113","null","null","null",2,8,"Bot","null","null",,,571679,,"170903_204120","2.9057","-128.7610","-1.4603","-0.9042","26.6970","-24.7833","3.2390","1.4013","9","70.9","-17.7008","88.2800","2349","6.1490",492134,542432,571679,518692,645277,547004,621020,572669,542255,455976,"54.3559","null","null","null","null","null","null","null",62,"3","Slider",1,3,1,3,3,1,1,3
